repository_name,date,views,unique_visitors/cloners
tep-usage-analysis,2023-03-07,1,1
test-github-stats,2023-03-14,2,1
uarizona-salary-app,2023-03-03,1,1
uarizona-salary-app,2023-03-16,1,1
