repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2022-11-18,3,1
github-stats-pages,2022-11-18,1,1
github-stats-pages,2022-11-21,1,1
github-stats-pages,2022-11-27,2,2
github-stats-pages,2022-11-28,2,1
github-stats-pages,2022-11-29,8,1
github-stats-pages,2022-12-01,2,2
GNIRSLongSlit,2022-11-27,1,1
old_website_nightsky,2022-11-27,6,1
