date,path,title,count,uniques
2022-12-01,/astrochun/uarizona-salary-app,GitHub - astrochun/uarizona-salary-app: Streamlit app to illustrate Universit...,7,3
2022-12-01,/astrochun/uarizona-salary-app/issues,Issues · astrochun/uarizona-salary-app · GitHub,2,2
2022-12-01,/astrochun/uarizona-salary-app/pull/85,Pinning and fixes to ensure it runs on render by astrochun · Pull Request #85...,2,1
2022-12-01,/astrochun/uarizona-salary-app/blob/main/.github/workflows/release-n-heroku-deploy.yml,uarizona-salary-app/release-n-heroku-deploy.yml at main · astrochun/uarizona-...,1,1
2022-12-01,/astrochun/uarizona-salary-app/commit/3d4dcde6207c977ee0c1ea2684d854d52c777b46,Pin version for streamlit · astrochun/uarizona-salary-app@3d4dcde,1,1
2022-12-01,/astrochun/uarizona-salary-app/issues/77,Add summary of wage growth against CPI · Issue #77 · astrochun/uarizona-salar...,1,1
2022-12-01,/astrochun/uarizona-salary-app/pull/85/files,Pinning and fixes to ensure it runs on render by astrochun · Pull Request #85...,1,1
2022-12-01,/astrochun/uarizona-salary-app/pulls,Pull requests · astrochun/uarizona-salary-app,1,1
2022-12-01,/astrochun/uarizona-salary-app/tree/main/assets,uarizona-salary-app/assets at main · astrochun/uarizona-salary-app · GitHub,1,1
2022-12-01,/astrochun/uarizona-salary-app/tree/main/.github,uarizona-salary-app/.github at main · astrochun/uarizona-salary-app · GitHub,1,1
