repository_name,date,views,unique_visitors/cloners
simplenodeapp,2022-10-02,2,2
site-hugo-academic,2022-10-02,8,2
sqltest-github-stats,2022-09-21,8,1
sqltest-github-stats,2022-09-28,1,1
tep-usage-analysis,2022-09-22,2,1
uarizona-salary-app,2022-09-19,1,1
uarizona-salary-app,2022-09-27,1,1
uarizona-salary-app,2022-09-29,1,1
uarizona-salary-app,2022-10-02,10,1
voxcharta-my-voting-record,2022-09-30,6,1
