repository_name,date,views,unique_visitors/cloners
tep-usage-analysis,2022-09-22,2,1
uarizona-salary-app,2022-09-19,1,1
uarizona-salary-app,2022-09-27,1,1
uarizona-salary-app,2022-09-29,1,1
voxcharta-my-voting-record,2022-09-30,6,1
