repository_name,site,views,unique_visitors/cloners
github-stats-pages,Google,10,8
github-stats-pages,pypi.org,7,1
github-stats-pages,search.brave.com,1,1
github-stats-pages,yandex.ru,1,1
GNIRSLongSlit,Google,2,1
