repository_name,date,views,unique_visitors/cloners
uarizona-salary-app,2023-09-05,1,1
uarizona-salary-app,2023-09-07,1,1
uarizona-salary-app,2023-09-08,5,1
uarizona-salary-app,2023-09-15,1,1
