repository_name,date,clones,unique_visitors/cloners
tep-usage-analysis,2023-09-28,1,1
test-github-stats,2023-09-21,4,3
test-github-stats,2023-09-22,4,3
test-github-stats,2023-09-23,7,5
test-github-stats,2023-09-24,2,2
test-github-stats,2023-09-25,4,4
test-github-stats,2023-09-26,3,3
test-github-stats,2023-09-27,3,3
test-github-stats,2023-09-28,2,2
test-github-stats,2023-09-29,4,3
test-github-stats,2023-09-30,6,4
test-github-stats,2023-10-01,4,3
test-github-stats,2023-10-02,4,3
test-github-stats,2023-10-03,4,3
test-github-stats,2023-10-04,4,3
uarizona-salary-app,2023-10-01,26,1
voxcharta-my-voting-record,2023-09-24,1,1
Zcalbase_gal,2023-09-27,1,1
