repository_name,date,clones,unique_visitors/cloners
system_profiler,2023-02-22,1,1
Telluric_Flux,2023-02-17,1,1
Telluric_Flux,2023-02-20,1,1
Telluric_Flux,2023-03-02,2,1
tep-usage-analysis,2023-03-02,2,1
test-github-stats,2023-02-17,1,1
test-github-stats,2023-02-18,7,5
test-github-stats,2023-02-19,4,3
test-github-stats,2023-02-20,7,5
test-github-stats,2023-02-21,4,3
test-github-stats,2023-02-22,5,4
test-github-stats,2023-02-23,5,4
test-github-stats,2023-02-24,5,4
test-github-stats,2023-02-25,7,4
test-github-stats,2023-02-26,3,2
test-github-stats,2023-02-27,1,1
test-github-stats,2023-02-28,6,5
test-github-stats,2023-03-01,4,3
test-github-stats,2023-03-02,10,8
test-stats,2023-03-02,2,1
uarizona-salary-app,2023-02-24,1,1
uarizona-salary-app,2023-03-01,1,1
uarizona-salary-app,2023-03-02,3,2
voxcharta-my-voting-record,2023-02-25,2,2
voxcharta-my-voting-record,2023-02-26,1,1
voxcharta-my-voting-record,2023-03-02,2,1
Zcalbase,2023-03-02,2,1
Zcalbase_gal,2023-02-19,1,1
Zcalbase_gal,2023-02-24,4,4
Zcalbase_gal,2023-02-25,2,2
Zcalbase_gal,2023-03-02,2,1
Zcalbase_gal,2023-03-03,1,1
