repository_name,date,views,unique_visitors/cloners
old_website_nightsky,2023-06-23,1,1
uarizona-salary-app,2023-06-23,1,1
uarizona-salary-app,2023-06-27,1,1
Zcalbase_gal,2023-06-16,2,1
Zcalbase_gal,2023-06-18,1,1
Zcalbase_gal,2023-06-21,2,2
Zcalbase_gal,2023-06-28,1,1
