repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2023-07-15,2,1
academic-ads-bibtex,2023-07-20,2,1
github-stats-pages,2023-07-07,1,1
github-stats-pages,2023-07-12,1,1
