repository_name,site,views,unique_visitors/cloners
github-stats-pages,Google,6,5
github-stats-pages,pypi.org,1,1
test-github-stats,github.com,2,1
uarizona-salary-app,t.co,3,1
uarizona-salary-app,Google,2,2
voxcharta-my-voting-record,Google,1,1
Zcalbase_gal,github.com,1,1
