repository_name,site,views,unique_visitors/cloners
github-stats,github.com,6,3
github-stats-pages,Google,6,6
github-stats-pages,github.com,1,1
tep-usage-analysis,github.com,2,1
uarizona-salary-app,github.com,10,3
uarizona-salary-app,Google,5,3
uarizona-salary-app,t.co,3,1
