repository_name,site,views,unique_visitors/cloners
Evolution-of-Galaxies,github.com,2,1
Extract1D,Bing,6,1
Extract1D,github.com,3,1
github-stats-pages,Google,5,4
github-stats-pages,pypi.org,2,1
MMTtools,Google,10,1
MMTtools,astrochun.github.io,2,1
PeakFlows,github.com,2,1
test-github-stats,github.com,2,1
uarizona-salary-app,t.co,3,1
uarizona-salary-app,Google,1,1
Zcalbase_gal,github.com,1,1
