repository_name,date,clones,unique_visitors/cloners
test-stats,2023-06-21,2,1
test-stats,2023-06-23,2,1
test-stats,2023-06-25,1,1
uarizona-salary-app,2023-06-22,2,1
uarizona-salary-app,2023-06-23,2,1
uarizona-salary-app,2023-06-25,1,1
uarizona-salary-app,2023-07-01,2,2
voxcharta-my-voting-record,2023-06-22,2,1
voxcharta-my-voting-record,2023-06-23,2,1
voxcharta-my-voting-record,2023-07-01,1,1
Zcalbase,2023-06-22,2,1
Zcalbase,2023-07-01,1,1
Zcalbase_gal,2023-06-21,2,1
Zcalbase_gal,2023-06-25,1,1
Zcalbase_gal,2023-06-30,1,1
