repository_name,date,clones,unique_visitors/cloners
academic-ads-bibtex,2023-09-13,2,2
academic-ads-bibtex,2023-09-14,5,5
academic-ads-bibtex,2023-09-15,1,1
academic-ads-bibtex,2023-09-16,2,2
academic-ads-bibtex,2023-09-22,1,1
chun_codes,2023-09-13,2,2
chun_codes,2023-09-16,2,2
chun_codes,2023-09-20,1,1
containeraction,2023-09-12,2,1
d3js-learning,2023-09-15,1,1
Evolution-of-Galaxies,2023-09-14,1,1
Evolution-of-Galaxies,2023-09-15,1,1
Evolution-of-Galaxies,2023-09-17,1,1
Evolution-of-Galaxies,2023-09-20,1,1
Extract1D,2023-09-14,1,1
Extract1D,2023-09-16,1,1
figshare-actions-publish-test,2023-09-13,1,1
figshare-actions-publish-test,2023-09-15,1,1
figshare-actions-publish-test,2023-09-16,1,1
figshare-actions-publish-test,2023-09-21,2,1
figshare-actions-publish-test,2023-09-22,1,1
figshare_actions2,2023-09-24,5,1
figshare_autosync_check,2023-09-13,1,1
figshare_autosync_check,2023-09-16,1,1
figshare_autosync_check_queue,2023-09-14,1,1
figshare_autosync_check_queue,2023-09-16,1,1
figshare_autosync_check_queue,2023-09-21,3,2
github-stats,2023-09-11,1,1
github-stats,2023-09-12,6,4
github-stats,2023-09-13,5,4
github-stats,2023-09-14,5,4
github-stats,2023-09-15,4,3
github-stats,2023-09-16,5,4
github-stats,2023-09-17,4,3
github-stats,2023-09-18,5,4
github-stats,2023-09-19,4,3
github-stats,2023-09-20,4,3
github-stats,2023-09-21,4,3
github-stats,2023-09-22,4,3
github-stats,2023-09-23,4,3
github-stats,2023-09-24,4,3
github-stats-pages,2023-09-13,1,1
github-stats-pages,2023-09-14,1,1
github-stats-pages,2023-09-15,1,1
github-stats-pages,2023-09-16,1,1
github-stats-pages,2023-09-22,1,1
GNIRSLongSlit,2023-09-15,2,2
GNIRSLongSlit,2023-09-16,1,1
manifests_with_flux,2023-09-17,1,1
Metallicity_Stack_Commons,2023-09-15,1,1
Metallicity_Stack_Commons,2023-09-16,1,1
Metallicity_Stack_Commons,2023-09-22,1,1
MMTtools,2023-09-13,1,1
MMTtools,2023-09-14,1,1
MMTtools,2023-09-15,1,1
MMTtools,2023-09-16,1,1
