repository_name,date,clones,unique_visitors/cloners
Telluric_Flux,2023-05-19,1,1
Telluric_Flux,2023-05-23,2,1
tep-usage-analysis,2023-05-22,2,1
test-github-stats,2023-05-13,4,2
test-github-stats,2023-05-14,4,3
test-github-stats,2023-05-15,4,3
test-github-stats,2023-05-16,4,3
test-github-stats,2023-05-17,2,2
test-github-stats,2023-05-18,4,3
test-github-stats,2023-05-19,6,5
test-github-stats,2023-05-20,7,5
test-github-stats,2023-05-21,7,5
test-github-stats,2023-05-22,5,4
test-github-stats,2023-05-23,3,2
test-github-stats,2023-05-24,6,5
test-github-stats,2023-05-25,6,5
test-stats,2023-05-24,2,1
uarizona-salary-app,2023-05-19,1,1
uarizona-salary-app,2023-05-20,4,2
uarizona-salary-app,2023-05-21,3,2
voxcharta-my-voting-record,2023-05-17,1,1
voxcharta-my-voting-record,2023-05-20,4,2
voxcharta-my-voting-record,2023-05-21,8,4
Zcalbase,2023-05-23,2,1
Zcalbase_gal,2023-05-20,2,1
Zcalbase_gal,2023-05-21,12,6
Zcalbase_gal,2023-05-25,3,2
