repository_name,site,views,unique_visitors/cloners
github-stats-pages,Google,2,2
Metallicity_Stack_Commons,Google,2,1
MMTtools,facebook.com,2,1
uarizona-salary-app,Google,1,1
Zcalbase_gal,github.com,4,1
