repository_name,site,views,unique_visitors/cloners
tep-usage-analysis,github.com,1,1
uarizona-salary-app,Google,10,3
uarizona-salary-app,github.com,8,4
uarizona-salary-app,t.co,1,1
uarizona-salary-app,sapp4ua.herokuapp.com,1,1
voxcharta-my-voting-record,github.com,2,1
